#-- One- and Two-neutron separation energies as evaluated by Audi et al., 
#-- G.Audi et al., Nuclear Physics A729 (2003) 337-676
#
#-------------------------------------------------
# A  elt  Z        S(n)                S(2n)      
#-------------------------------------------------
  1  n   0       0.0     0.0         *           
 57 Cu  29   16780.0    141.0    31828.0    298.0    
 57 Zn  30   15143.0    280.0  	 34020.0    272.0  
 57 Ga  31   19231.0    369.0  	     *            
 58 Sc  21    2557.0   1063.0  	  6045.0   1063.0   
 58 Ti  22    5295.0    834.0  	  7973.0    726.0  
 58 V   23    4091.32  340.2262  10271.27  321.23
 58 Cr  24    7381.90  202.9359  12696.12  202.93
 58 Mn  25    6491.34   30.0640  15139.75   30.00
 58 Fe  26   10044.60    0.1847  17690.70    0.19
 58 Co  27    8572.98    1.1820  19949.15    2.33
 58 Ni  28   12217.04    1.8255  22466.65   11.07
 58 Cu  29   12423.80   15.7155  29204.0    140.0  
 58 Zn  30   17569.0    114.0    32712.0    266.0    
 58 Ga  31   16157.0    338.0  	 35387.0    338.0  
 58 Ge  32       *           	     *            
 59 Sc  21    2939.0   1208.0  	  5496.0   1142.0   
 59 Ti  22    2520.0    988.0  	  7814.0    834.0  
 59 V   23    4929.14  394.91	  9020.45  385.69
 59 Cr  24    4128.08  317.6120  11509.98  244.34
 59 Mn  25    7644.05   42.4345  14135.40   30.06
 59 Fe  26    6581.01    0.1199  16625.62    0.21
 59 Co  27   10453.86    1.1057  19026.84    0.46
 59 Ni  28    8999.27    0.0554  21216.32    1.82
 59 Cu  29   12766.49    1.5213  25190.28   15.65
 59 Zn  30   13034.12   62.2976  30603.0    109.0  
 59 Ga  31   18206.0    272.0  	 34363.0    310.0  
 59 Ge  32   16697.0    422.0  	     *            
 60 Sc  21    2026.0   1278.0  	  4965.0   1208.0   
 60 Ti  22    4504.0   1063.0  	  7023.0   1063.0  
 60 V   23    3582.02  565.54	  8511.16  535.56
 60 Cr  24    6683.70  324.4094  10811.78  294.47
 60 Mn  25    5769.59   91.1537  13413.64   91.15
 60 Fe  26    8820.03    3.3993  15401.05    3.39
 60 Co  27    7491.92    0.0792  17945.78    1.11
 60 Ni  28   11387.75    0.0554  20387.02    0.07
 60 Cu  29   10058.19    1.6564  22824.68    2.13
 60 Zn  30   14998.59   38.6169  28032.71   51.10
 60 Ga  31   13949.0    202.0  	 32155.0    242.0   
 60 Ge  32   18839.0    364.0  	 35536.0    393.0  
 60 As  33       *           	     *            
 61 Ti  22    2072.0   1208.0  	  6576.0   1142.0   
 61 V   23    4855.0    621.0  	  8437.0    505.0  
 61 Cr  24    3748.09  332.21	 10431.80  352.88
 61 Mn  25    6449.22  243.6277  12218.81  229.88
 61 Fe  26    5580.88   20.3090  14400.91   20.01
 61 Co  27    9320.73    0.8001  16812.64    0.80
 61 Ni  28    7820.13    0.0556  19207.88    0.07
 61 Cu  29   11710.86    1.8749  21769.05    1.12
 61 Zn  30   10229.03   19.3928  25227.62   40.55
 61 Ga  31   15163.0    124.0    29112.0    176.0    
 61 Ge  32   14033.0    378.0  	 32872.0    409.0  
 61 As  33   19724.0    843.0  	     *            
 62 Ti  22    4075.0   1278.0  	  6148.0   1208.0   
 62 V   23    3134.0    643.0  	  7989.0    692.0  
 62 Cr  24    6305.22  422.36	 10053.31  398.88
 62 Mn  25    4554.39  318.9280  11003.61  239.12
 62 Fe  26    8050.67   24.6976  13631.55   14.88
 62 Co  27    6604.40   20.0106  15925.13   20.00
 62 Ni  28   10596.52    0.2962  18416.65    0.29
 62 Cu  29    8885.51    4.1707  20596.37    4.36
 62 Zn  30   12897.27   19.0903  23126.30   14.55
 62 Ga  31   12981.27   59.5087  28145.0    115.0  
 62 Ge  32   16585.0    329.0  	 30618.0    272.0   
 62 As  33   14983.0    667.0  	 34707.0    667.0   
 63 Ti  22    1616.0   1345.0  	  5691.0   1345.0   
 63 V   23    4560.0    780.0  	  7694.0    718.0   
 63 Cr  24    3184.0    450.0  	  9489.0    392.0  
 63 Mn  25    6383.66  341.3346  10938.05  344.51
 63 Fe  26    4716.40  168.7667  12767.08  169.32
 63 Co  27    8480.20   28.2836  15084.60   20.01
 63 Ni  28    6837.78    0.0645  17434.30    0.30
 63 Cu  29   10853.01    4.0634  19738.52    0.98
 63 Zn  30    9112.91   10.1157  22010.18   16.33
 63 Ga  31   12617.98   27.9013  25599.25   52.60
 63 Ge  32   12738.0    240.0  	 29323.0    357.0   
 63 As  33   16930.0    585.0  	 31913.0    780.0   
 64 V   23    2557.0    918.0  	  7116.0    861.0   
 64 Cr  24    5696.0    499.0  	  8880.0    523.0  
 64 Mn  25    4336.86  371.34	 10720.53  347.74
 64 Fe  26    7296.15  323.6691  12012.55  276.94
 64 Co  27    6023.62   28.2879  14503.82   28.28
 64 Ni  28    9658.04    0.1900  16495.82    0.20
 64 Cu  29    7916.03    0.0973  18769.04    4.06
 64 Zn  30   11861.89    1.4872  20974.80   10.00
 64 Ga  31   10358.55    2.4019  22976.53   27.93
 64 Ge  32   15511.0    198.0    28249.0    143.0    
 64 As  33   13770.0    617.0  	 30700.0    466.0   
 65 V   23    3926.0   1063.0  	  6483.0    999.0   
 65 Cr  24    2715.0    643.0  	  8411.0    585.0  
 65 Mn  25    6127.31  599.33	 10464.18  595.64
 65 Fe  26    4178.60  368.3262  11474.75  295.71
 65 Co  27    7448.56   23.9447  13472.18   23.94
 65 Ni  28    6098.09    0.1448  15756.13    0.24
 65 Cu  29    9910.74    0.7001  17826.76    0.70
 65 Zn  30    7979.32    0.1769  19841.21    1.49
 65 Ga  31   11894.16    2.1415  22252.71    1.55
 65 Ge  32   10136.06  104.9050  25647.0    220.0  
 65 As  33   15531.0    468.0  	 29301.0    587.0  
 65 Se  34       *           	     *            
 66 Cr  24    5072.0    780.0  	  7787.0    718.0   
 66 Mn  25    3652.0    670.0  	  9780.0    481.0  
 66 Fe  26    6766.88  388.29	 10945.48  409.97
 66 Co  27    5012.72  252.4497  12461.28  252.89
 66 Ni  28    8951.55    1.5314  15049.64    1.52
 66 Cu  29    7065.93    0.0901  16976.67    0.71
 66 Zn  30   11059.15    1.0076  19038.47    1.00
 66 Ga  31    9138.57    3.2109  21032.73    3.72
 66 Ge  32   13281.12  104.4520  23417.18   43.74
 66 As  33   12593.0    744.0    28124.0    769.0  
 66 Se  34   16874.0    667.0  	     *            
 67 Cr  24    2324.0    918.0  	  7396.0    861.0   
 67 Mn  25    5221.0    643.0  	  8873.0    736.0  
 67 Fe  26    4190.15  514.09	 10957.03  481.53
 67 Co  27    7021.03  406.0126  12033.75  318.53
 67 Ni  28    5807.71    3.2158  14759.26    2.95
 67 Cu  29    9131.82    1.3905  16197.75    1.39
 67 Zn  30    7052.33    0.2280  18111.48    1.02
 67 Ga  31   11226.57    3.2225  20365.14    1.46
 67 Ge  32    9104.70   30.5262  22385.82  100.11
 67 As  33   13216.82  687.3213  25810.0    318.0  
 67 Se  34   12841.0    357.0  	 29715.0    627.0  
 67 Br  35       *           	     *            
 68 Mn  25    3265.0    780.0  	  8486.0    718.0  
 68 Fe  26    5507.14  812.88	  9697.29  761.36
 68 Co  27    4360.68  450.0996  11381.72  406.01
 68 Ni  28    7792.45    4.1528  13600.16    3.29
 68 Cu  29    6319.57    1.9924  15451.39    1.72
 68 Zn  30   10198.10    0.1983  17250.43    0.29
 68 Ga  31    8277.75    1.6859  19504.33    3.24
 68 Ge  32   12393.29    7.7826  21497.99   30.79
 68 As  33   10322.74  109.1037  23539.56  681.37
 68 Se  34   15795.0    198.0    28636.0    300.0  
 68 Br  35   13915.0    617.0  	     *            
 69 Mn  25    4774.0    999.0  	  8039.0    946.0   
 69 Fe  26    3339.0    861.0  	  8846.0    652.0  
 69 Co  27    6723.50  462.32	 11084.18  462.32
 69 Ni  28    4586.15    4.7766  12378.60    4.71
 69 Cu  29    8240.50    2.1111  14560.07    1.85
 69 Zn  30    6482.07    0.1670  16680.17    0.25
 69 Ga  31   10312.95    1.9338  18590.71    1.74
 69 Ge  32    8192.14    6.3659  20585.43    4.85
 69 As  33   12258.75   53.2737  22581.49  104.86
 69 Se  34   10158.03   47.4378  25953.0    199.0  
 69 Br  35   15905.0    373.0  	 29821.0    514.0  
 69 Kr  36       *           	     *            
 70 Fe  26    5575.0    780.0  	  8914.0    918.0  
 70 Co  27    3711.93  902.92	 10435.43  896.72
 70 Ni  28    7242.54  345.8262  11828.69  345.81
 70 Cu  29    5311.23    2.1126  13551.73    2.24
 70 Zn  30    9217.99    2.1449  15700.06    2.13
 70 Ga  31    7653.65    0.1771  17966.60    1.94
 70 Ge  32   11533.82    1.6723  19725.96    6.14
 70 As  33    9327.76   58.9501  21586.51   66.18
 70 Se  34   13816.00   70.5676  23974.04   69.68
 70 Br  35   13022.0    324.0  	 28927.0    471.0  
 70 Kr  36   17313.0    556.0  	     *            
 71 Fe  26    3172.0    999.0  	  8747.0    946.0  
 71 Co  27    6301.48 1185.60	 10013.40  902.92
 71 Ni  28    4125.24  505.0063  11367.78  368.05
 71 Cu  29    7806.32    2.1726  13117.55    2.04
 71 Zn  30    5833.57   10.0062  15051.56   10.23
 71 Ga  31    9301.47    1.5888  16955.12    1.57
 71 Ge  32    7415.94    0.1124  18949.76    1.67
 71 As  33   11622.54   50.1743  20950.30   31.49
 71 Se  34    9141.44   69.2116  22957.44   46.72
 71 Br  35   13708.0    645.0    26730.0    578.0    
 71 Kr  36   13318.0    757.0    30631.0    765.0  
 71 Rb  37       *           	     *            
 72 Fe  26    5370.0   1133.0  	  8542.0    999.0   
 72 Co  27    3498.0   1029.0  	  9799.0   1029.0  
 72 Ni  28    6807.84  570.89	 10933.08  556.82
 72 Cu  29    5143.19    2.0434  12949.51    2.11
 72 Zn  30    8875.80   11.8714  14709.37    6.39
 72 Ga  31    6520.45    0.1973  15821.92    1.57
 72 Ge  32   10749.49    1.8488  18165.43    1.84
 72 As  33    8406.79    6.0656  20029.33   50.20
 72 Se  34   12849.39   33.8013  21990.83   62.75
 72 Br  35   10023.20  571.3329  23732.0    312.0  
 72 Kr  36   15088.91  652.1736  28407.0    385.0  
 72 Rb  37   13884.0    711.0  	     *            
 73 Co  27    5808.0    918.0  	  9305.0   1091.0   
 73 Ni  28    3994.0    529.0  	 10802.0    474.0  
 73 Cu  29    7274.91    4.1535  12418.10    4.19
 73 Zn  30    5350.28   40.4911  14226.08   41.31
 73 Ga  31    9181.27    1.9631  15701.73    1.96
 73 Ge  32    6782.94    0.0555  17532.43    1.84
 73 As  33   10798.21    5.4311  19205.00    5.73
 73 Se  34    8394.55   15.9572  21243.94   33.34
 73 Br  35   12685.05   76.1128  22708.25  570.48
 73 Kr  36   10682.15   10.3593  25771.06  652.16
 73 Rb  37   16007.0    525.0  	 29890.0    525.0  
 73 Sr  38       *           	     *            
 74 Co  27    3283.0   1063.0  	  9091.0    999.0   
 74 Ni  28    6581.0    499.0  	 10575.0    592.0  
 74 Cu  29    5090.93    7.2937  12365.84    6.30
 74 Zn  30    8369.86   61.8004  13720.14   47.53
 74 Ga  31    6421.57    4.0901  15602.84    3.86
 74 Ge  32   10196.22    0.0632  16979.16    0.08
 74 As  33    7974.58    3.9649  18772.79    4.42
 74 Se  34   12066.41   10.5888  20460.96   11.94
 74 Br  35    9748.46   52.9566  22433.51   61.47
 74 Kr  36   13851.07    6.8965  24533.22    8.25
 74 Rb  37   13936.0    150.0    29943.0    503.0  
 74 Sr  38   17070.0    780.0  	     *            
 75 Co  27    5323.0   1133.0  	  8607.0   1063.0   
 75 Ni  28    3600.0    566.0  	 10181.0    499.0  
 75 Cu  29    6184.91  978.09	 11275.84  978.08
 75 Zn  30    4831.46   84.9110  13201.31   81.19
 75 Ga  31    8486.31    4.4480  14907.88    2.95
 75 Ge  32    6505.31    0.0727  16701.53    0.09
 75 As  33   10243.76    1.9201  18218.34    3.69
 75 Se  34    8027.60    0.0757  20094.01   10.58
 75 Br  35   11904.25   20.6273  21652.72   52.72
 75 Kr  36   10063.43    8.3653  23914.51   10.44
 75 Rb  37   13375.94    8.3107  27312.0    150.0  
 75 Sr  38   13996.0    549.0    31066.0    635.0    
 76 Ni  28    5780.0    988.0  	  9380.0    988.0  
 76 Cu  29    4927.50  978.09	 11112.41    9.10
 76 Zn  30    7738.93  106.74	 12570.39   92.88
 76 Ga  31    5903.38    3.1137  14389.69    4.21
 76 Ge  32    9427.94    0.4800  15933.24    0.48
 76 As  33    7328.41    0.0747  17572.17    1.92
 76 Se  34   11154.35    0.2948  19181.95    0.30
 76 Br  35    9221.47   16.9499  21125.72   17.66
 76 Kr  36   12762.01    9.0543  22825.44    4.52
 76 Rb  37   11329.47    7.6882  24705.42    4.12
 76 Sr  38   15693.53  223.2684  29690.0    504.0  
 76 Y   39       *           	     *            
 77 Ni  28    3209.0   1034.0  	  8989.0    643.0   
 77 Cu  29    5673.0    401.0  	 10600.0   1057.0  
 77 Zn  30    4657.02  144.26	 12395.96  139.26
 77 Ga  31    7767.02    3.1161  13670.40    3.43
 77 Ge  32    6072.30    0.4011  15500.24    0.63
 77 As  33    9698.39    1.9438  17026.80    1.94
 77 Se  34    7418.86    0.0648  18573.21    0.30
 77 Br  35   11017.06    9.7431  20238.53   14.42
 77 Kr  36    9226.44    4.4858  21988.45    8.34
 77 Rb  37   12416.02    7.6883  23745.49   10.54
 77 Sr  38   11631.49   38.4154  27325.02  220.32
 77 Y   39   16273.0    507.0  	     *            
 78 Ni  28    5621.0   1209.0  	  8830.0   1423.0   
 78 Cu  29    4243.0    566.0  	  9916.0    401.0  
 78 Zn  30    6691.54  150.04	 11348.56  120.46
 78 Ga  31    5785.54    3.4307  13552.56    3.11
 78 Ge  32    8719.50    3.5674  14791.80    3.54
 78 As  33    6972.16    9.9323  16670.55    9.90
 78 Se  34   10497.81    0.1651  17916.67    0.17
 78 Br  35    8288.71    4.5567  19305.77    9.99
 78 Kr  36   12081.60    2.2399  21308.04    4.08
 78 Rb  37   10183.01   10.5407  22599.03    7.68
 78 Sr  38   13441.18   11.9301  25072.66   38.00
 78 Y   39   13693.0    405.0  	 29966.0    643.0  
 78 Zr  40       *           	     *            
 79 Cu  29    5649.0    643.0  	  9892.0    643.0   
 79 Zn  30    4148.0    274.0  	 10840.0    286.0  
 79 Ga  31    6874.27   98.1737  12659.82   98.17
 79 Ge  32    5697.63   89.6815  14417.13   89.61
 79 As  33    8890.42   11.0694  15862.58    5.60
 79 Se  34    6962.83    0.1322  17460.64    0.21
 79 Br  35   10687.53    3.9484  18976.23    3.26
 79 Kr  36    8334.33    4.0472  20415.93    4.36
 79 Rb  37   11938.45    9.5620  22121.46    9.56
 79 Sr  38   10373.97   11.2230  23815.15   12.53
 79 Y   39   13901.0    602.0    27594.0    454.0  
 79 Zr  40   13725.0    643.0  	     *            
 80 Cu  29    2194.0    780.0  	  7843.0    718.0  
 80 Zn  30    6497.0    311.0  	 10644.83  194.18
 80 Ga  31    4696.96  157.56	 11571.23  123.32
 80 Ge  32    8097.96   93.9432  13795.59   28.51
 80 As  33    6594.08   23.8346  15484.50   25.21
 80 Se  34    9913.65    1.6267  16876.48    1.62
 80 Br  35    7892.28    0.1399  18579.80    3.94
 80 Kr  36   11521.07    4.1217  19855.40    1.80
 80 Rb  37    9440.81    9.1970  21379.26   10.21
 80 Sr  38   12902.96   10.6586  23276.93    9.94
 80 Y   39   10932.53  483.6314  24833.0    438.0  
 80 Zr  40   16231.0   1543.0    29957.0   1573.0    
 81 Zn  30    2354.0    344.0  	  8851.0    395.0  
 81 Ga  31    6919.46  228.31	 11616.42  215.77
 81 Ge  32    4859.46  123.3912  12957.42  149.85
 81 As  33    8445.34   23.8303  15039.42    7.44
 81 Se  34    6700.90    0.3591  16614.55    1.66
 81 Br  35   10156.68    2.2298  18048.96    2.22
 81 Kr  36    7872.86    2.2528  19393.94    4.03
 81 Rb  37   11353.28    9.1917  20794.09    8.47
 81 Sr  38    9290.80    9.0429  22193.76   10.43
 81 Y   39   12870.87  187.5860  23803.40  454.35
 81 Zr  40   11042.76 1499.6771  27274.0    434.0  
 81 Nb  41       *           	     *            
 82 Zn  30    4401.0    585.0  	  6755.0    532.0   
 82 Ga  31    3192.0    355.0  	 10112.0    323.0  
 82 Ge  32    7392.02  272.08	 12251.47  245.76
 82 As  33    5862.02  200.0778  14307.36  201.35
 82 Se  34    9275.81    1.2060  15976.71    1.15
 82 Br  35    7592.94    0.1269  17749.63    2.22
 82 Kr  36   10966.79    1.0908  18839.65    2.13
 82 Rb  37    8804.70    6.6039  20157.98    7.50
 82 Sr  38   12552.00    8.3379  21842.79    8.62
 82 Y   39   10246.37  119.9475  23117.24  204.56
 82 Zr  40   13775.0    280.0  	 24818.0   1507.0  
 82 Nb  41   13567.0   1527.0  	     *            
 83 Zn  30    1914.0    711.0  	  6315.0    585.0   
 83 Ga  31    4355.0    422.0  	  7547.0    355.0   
 83 Ge  32    3348.0    313.0  	 10740.0    230.0  
 83 As  33    7627.97  297.3421  13489.98  220.08
 83 Se  34    5817.97    3.0042  15093.77    3.23
 83 Br  35    9583.78    4.4463  17176.73    4.44
 83 Kr  36    7463.52    3.2531  18430.31    3.37
 83 Rb  37   10957.92    6.6025  19762.62    8.48
 83 Sr  38    8858.37   11.7241  21410.37   12.03
 83 Y   39   12205.48  111.7486  22451.85   76.33
 83 Zr  40   10337.0    244.0    24112.71  192.16  
 83 Nb  41   14056.0    434.0    27623.0   1531.0  
 83 Mo  42       *           	     *            
 84 Ga  31    2790.0    499.0  	  7144.0    499.0   
 84 Ge  32    5417.0    357.0  	  8765.0    385.0   
 84 As  33    4272.0    372.0  	 11900.0    361.0  
 84 Se  34    8682.49   14.7397  14500.45   14.42
 84 Br  35    6861.72   14.9661  16445.50   14.76
 84 Kr  36   10520.60    0.3032  17984.12    3.24
 84 Rb  37    8746.54    6.6237  19704.46    3.93
 84 Sr  38   11919.72   10.8074  20778.09    5.60
 84 Y   39    9902.61  101.5658  22108.10  137.34
 84 Zr  40   13105.0    218.0  	 23442.0    298.0   
 84 Nb  41   10992.0    434.0  	 25048.0    422.0  
 84 Mo  42   16129.0    643.0  	     *            
 85 Ga  31    4019.0    643.0  	  6809.0    585.0   
 85 Ge  32    2892.0    499.0  	  8309.0    446.0   
 85 As  33    5312.0    358.0  	  9585.0    294.0  
 85 Se  34    4547.76   33.2496  13230.24   30.11
 85 Br  35    8882.25   24.0592  15743.97   19.55
 85 Kr  36    7120.59    3.2879  17641.19    3.28
 85 Rb  37   10488.62    2.8195  19235.16    6.01
 85 Sr  38    8530.05    3.9735  20449.77   10.70
 85 Y   39   11755.59   93.3316  21658.20   48.20
 85 Zr  40    9728.0    220.0    22833.20  139.10
 85 Nb  41   13341.0    373.0    24333.20  386.46  
 85 Mo  42   11369.0    489.0  	 27497.0    576.0  
 85 Tc  43       *           	     *            
 86 Ga  31    2371.0    946.0  	  6390.0    896.0   
 86 Ge  32    4848.0    643.0  	  7741.0    585.0   
 86 As  33    3898.0    357.0  	  9211.0    423.0  
 86 Se  34    6183.62   33.70	 10731.38   21.29
 86 Br  35    5100.62   22.0430  13982.87   18.32
 86 Kr  36    9856.62    1.9562  16977.21    2.81
 86 Rb  37    8651.00    0.2023  19139.63    2.81
 86 Sr  38   11492.32    3.0300  20022.37    3.34
 86 Y   39    9512.77   23.6840  21268.36   92.47
 86 Zr  40   12726.54  105.2081  22455.0    198.0  
 86 Nb  41   10748.54  239.7228  24090.0    310.0  
 86 Mo  42   13524.0    520.0    24893.0    594.0  
 86 Tc  43   13614.0    499.0  	     *            
 87 Ge  32    2464.0    711.0  	  7312.0    643.0   
 87 As  33    4904.0    422.0  	  8802.0    357.0  
 87 Se  34    4112.67   42.18	 10296.29   49.31
 87 Br  35    6288.67   20.82	 11389.29   26.03
 87 Kr  36    5515.17    0.2554  15371.79    1.97
 87 Rb  37    9922.10    0.2065  18573.10    0.02
 87 Sr  38    8428.15    0.1299  19920.47    3.03
 87 Y   39   11806.46   14.1919  21319.23   19.03
 87 Zr  40    9615.12   31.0593  22341.66  101.14
 87 Nb  41   12428.12  104.7163  23176.66  232.01
 87 Mo  42   11209.89  491.98	 24734.0    358.0   
 87 Tc  43   13986.0    422.0  	 27600.0    499.0  
 87 Ru  44       *           	     *            
 88 Ge  32    3973.0    861.0  	  6436.0    861.0   
 88 As  33    3377.0    585.0  	  8281.0    585.0  
 88 Se  34    5367.53   63.04	  9480.20   51.76
 88 Br  35    4946.53   42.29	 11235.20   39.96
 88 Kr  36    7054.03   13.4277  12569.20   13.42
 88 Rb  37    6082.52    0.1610  16004.62    0.26
 88 Sr  38   11112.64    0.1623  19540.80    0.20
 88 Y   39    9351.73    1.8885  21158.20   14.22
 88 Zr  40   12346.27   12.8166  21961.39   31.62
 88 Nb  41    9961.27  117.3230  22389.39  131.91
 88 Mo  42   13076.48  224.1984  24286.37  438.88
 88 Tc  43   11659.0    360.0  	 25646.0    360.0  
 88 Ru  44   16380.0    718.0  	     *            
 89 Ge  32    1625.0   1142.0  	  5598.0   1034.0   
 89 As  33    3926.0    711.0  	  7303.0    585.0   
 89 Se  34    3390.0    302.0  	  8757.0    301.0  
 89 Br  35    5910.80   71.08	 10857.33   62.37
 89 Kr  36    5105.80   53.4503  12159.83   51.74
 89 Rb  37    7174.82    5.4628  13257.34    5.46
 89 Sr  38    6358.72    0.0909  17471.36    0.18
 89 Y   39   11473.93    3.0056  20825.66    2.83
 89 Zr  40    9317.10   10.4774  21663.37    8.58
 89 Nb  41   12648.60  104.0432  22609.87   66.24
 89 Mo  42   10375.12   25.0075  23451.60  223.80
 89 Tc  43   13205.0    284.0  	 24865.0    359.0   
 89 Ru  44   11937.0    643.0  	 28317.0    780.0  
 89 Rh  45       *           	     *            
 90 As  33    2380.0    946.0  	  6306.0    946.0   
 90 Se  34    4802.0    499.0  	  8191.0    404.0  
 90 Br  35    4119.54   97.69	 10030.35   86.28
 90 Kr  36    6314.54   54.9536  11420.35   22.86
 90 Rb  37    5720.53    8.5085  12895.35    6.54
 90 Sr  38    7803.78    2.9390  14162.50    2.93
 90 Y   39    6857.03    0.1055  18330.96    3.00
 90 Zr  40   11969.70    3.1147  21286.80   10.00
 90 Nb  41   10077.20   27.2084  22725.80  100.58
 90 Mo  42   13234.69   16.4680  23609.81   21.12
 90 Tc  43   11434.0    314.0    24639.0    315.0    
 90 Ru  44   13865.0    585.0  	 25802.0    499.0  
 90 Rh  45   13629.0    673.0  	     *            
 91 As  33    3479.0   1208.0  	  5859.0   1034.0   
 91 Se  34    2482.0    643.0  	  7284.0    585.0  
 91 Br  35    4959.79  105.98	  9079.34   94.01
 91 Kr  36    4411.79   60.0651  10726.34   77.06
 91 Rb  37    6454.93   10.3625  12175.46    9.53
 91 Sr  38    5774.99    4.8016  13578.77    4.61
 91 Y   39    7928.89    2.4989  14785.92    2.49
 91 Zr  40    7194.45    0.5046  19164.15    3.14
 91 Nb  41   12047.49    5.0013  22124.69   27.07
 91 Mo  42   10108.22   12.5199  23342.91   18.32
 91 Tc  43   12848.88  314.2811  24283.0    283.0  
 91 Ru  44   11423.0    655.0  	 25288.0    770.0   
 91 Rh  45   13958.0    643.0  	 27587.0    601.0  
 91 Pd  46       *           	     *            
 92 As  33    2138.0   1278.0  	  5617.0   1208.0   
 92 Se  34    4383.0    780.0  	  6865.0    718.0  
 92 Br  35    3143.14   87.88	  8102.93   91.80
 92 Kr  36    5546.04   58.32	  9957.84   21.89
 92 Rb  37    5098.04   10.0612  11552.97    8.92
 92 Sr  38    7293.74    5.5885  13068.73    4.42
 92 Y   39    6539.61    9.3374  14468.50    9.29
 92 Zr  40    8634.80    0.1146  15829.25    0.51
 92 Nb  41    7887.21    3.4646  19934.71    4.41
 92 Mo  42   12672.16   10.5179  22780.37    6.78
 92 Tc  43   11021.80  201.9234  23870.68  243.57
 92 Ru  44   13821.0    655.0  	 25243.0    422.0   
 92 Rh  45   12328.0    566.0  	 26287.0    643.0  
 92 Pd  46   16166.0    757.0  	     *            
 93 Se  34    2138.0    999.0  	  6520.0    946.0   
 93 Br  35    4540.0    302.0  	  7683.0    307.0  
 93 Kr  36    3303.79  100.97	  8849.84  115.39
 93 Rb  37    5916.79    9.7062  11014.84   10.73
 93 Sr  38    5288.22    8.2397  12581.96    8.74
 93 Y   39    7481.15   13.9037  14020.76   10.65
 93 Zr  40    6734.48    0.4525  15369.27    0.46
 93 Nb  41    8831.26    2.0328  16718.47    3.37
 93 Mo  42    8069.81    0.0974  20741.96   10.51
 93 Tc  43   12739.20   25.7457  23761.00  200.28
 93 Ru  44   10929.0    310.0    24750.0    589.0    
 93 Rh  45   13884.0    566.0  	 26212.0    566.0   
 93 Pd  46   12272.0    643.0  	 28439.0    693.0  
 93 Ag  47       *           	     *            
 94 Se  34    4159.0   1133.0  	  6297.0    999.0   
 94 Br  35    2827.0    499.0  	  7367.0    404.0   
 94 Kr  36    5197.0    316.0  	  8501.0    300.0  
 94 Rb  37    4007.14   11.2704   9923.94   10.28
 94 Sr  38    6827.14   10.4059  12115.36    7.94
 94 Y   39    6196.66   12.6676  13677.81   11.54
 94 Zr  40    8221.11    1.9564  14955.59    1.98
 94 Nb  41    7227.54    0.0841  16058.80    2.03
 94 Mo  42    9677.53    3.6505  17747.34    3.65
 94 Tc  43    8622.74    5.5643  21361.95   26.30
 94 Ru  44   13373.68   86.0392  24303.0    298.0  
 94 Rh  45   11836.0    600.0  	 25720.0    600.0   
 94 Pd  46   14722.0    566.0  	 26995.0    643.0  
 94 Ag  47   14592.0    780.0  	     *            
 95 Br  35    4168.0    643.0  	  6995.0    585.0   
 95 Kr  36    2967.0    501.0  	  8164.0    413.0  
 95 Rb  37    5371.90   22.0590   9379.04   22.27
 95 Sr  38    4347.71   10.3189  11174.85   10.60
 95 Y   39    6929.89    9.9042  13126.54   12.70
 95 Zr  40    6462.25    0.8713  14683.36    2.02
 95 Nb  41    8488.72    2.0327  15716.26    2.03
 95 Mo  42    7369.10    0.1005  17046.63    3.65
 95 Tc  43    9934.23    6.5168  18556.97    6.33
 95 Ru  44    8953.24   13.8242  22326.92   85.91
 95 Rh  45   13473.0    472.0    25310.0    428.0    
 95 Pd  46   11872.0    566.0  	 26594.0    566.0   
 95 Ag  47   14871.0    643.0  	 29463.0    718.0  
 95 Cd  48       *           	     *            
 96 Br  35    2799.0    861.0  	  6967.0    805.0   
 96 Kr  36    5063.0    643.0  	  8029.0    586.0  
 96 Rb  37    3442.03   29.09	  8813.93   30.34
 96 Sr  38    5893.45   28.0794  10241.16   28.25
 96 Y   39    5210.96   24.3158  12140.84   24.38
 96 Zr  40    7856.34    2.1799  14318.59    2.29
 96 Nb  41    6893.11    3.2410  15381.83    3.77
 96 Mo  42    9154.32    0.0503  16523.42    0.11
 96 Tc  43    7871.70    7.2351  17805.93    6.56
 96 Ru  44   10693.56    9.5371  19646.80   10.00
 96 Rh  45    9410.91  150.6330  22884.0    447.0  
 96 Pd  46   14150.0    428.0    26022.0    428.0    
 96 Ag  47   12542.0    566.0  	 27414.0    643.0  
 96 Cd  48   17479.0    780.0  	     *            
 97 Br  35    4094.0   1063.0  	  6893.0    946.0   
 97 Kr  36    2957.0    711.0  	  8020.0    643.0  
 97 Rb  37    5202.99   33.01	  8645.01   32.67
 97 Sr  38    3920.47   31.97	  9813.92   20.37
 97 Y   39    5982.30   25.5830  11193.26   13.43
 97 Zr  40    5575.17    0.4051  13431.51    2.18
 97 Nb  41    8073.26    3.6723  14966.38    1.85
 97 Mo  42    6821.26    0.2192  15975.58    0.22
 97 Tc  43    9474.17    6.5957  17345.87    6.54
 97 Ru  44    8111.50    2.7650  18805.06    9.92
 97 Rh  45   10981.15   36.8559  20392.06  154.43
 97 Pd  46    9641.15  337.4325  23791.0    502.0  
